,,,DBA-GSR50W,2GR,3.456,6AT(E･LTC),1780～1870,7～8,9.7,239.34639175257735,11.1,"Ｖ
EP
B",3W,F,,☆☆☆☆,
,,,DBA-GSR50W,2GR,3.456,6AT(E･LTC),1880～1920,7.0,9.5,244.3852631578947,10.2,"Ｖ
EP
B",3W,F,,☆☆☆☆,
,,,DBA-GSR55W,2GR,3.456,6AT(E･LTC),1850～1870,8.0,9.4,246.9851063829787,11.1,"Ｖ
EP
B",3W,A,,☆☆☆☆,
,,,DBA-GSR55W,2GR,3.456,6AT(E･LTC),1880～1990,7～8,9.1,255.12747252747252,10.2,"Ｖ
EP
B",3W,A,,☆☆☆☆,
,,CrownMajesta,DBA-URS206,1UR,4.608,8AT(E･LTC),1750.0,5.0,8.9,260.8606741573034,12.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-URS206,1UR,4.608,8AT(E･LTC),1770～1840,4～5,8.7,266.85747126436786,11.1,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-UZS207,3UZ,4.292,6AT(E･LTC),1810～1830,5.0,8.2,283.1292682926829,11.1,"Ｖ
EP
B",3W,A,,☆☆☆☆,
,,HiAce,CBA-TRH214W,2TR,2.693,4AT(E･LTC),1920～1970,10.0,8.6,269.96046511627907,10.2,"V
B","3W
AI",R,,☆☆☆,84.0
,,,CBA-TRH224W,2TR,2.693,"4AT
（E･LTC）",2030～2040,10.0,8.4,276.38809523809516,9.4,"V
Ｂ","3W
AI",R,,☆☆☆,89.0
,,,CBA-TRH219W,2TR,2.693,"4AT
（E･LTC）",2030～2080,10.0,8.1,286.6246913580247,9.4,"V
Ｂ","3W
AI",A,,☆☆☆,86.0
,,,CBA-TRH229W,2TR,2.693,"4AT
（E･LTC）",2140～2150,10.0,7.9,293.8810126582278,8.7,"V
Ｂ","3W
AI",A,,☆☆☆,90.0
,,Land Cruiser　Prado,CBA-TRJ150W,2TR,2.693,"4AT×2
(E･LTC)",2030～2100,5～7,8.5,273.1364705882352,9.4,"Ｖ
B","3W
AI",A,,☆☆☆,
,,,CBA-TRJ150W,2TR,2.693,"4AT×2
(E･LTC)",2110～2140,7.0,8.3,279.71807228915657,8.7,"Ｖ
B","3W
AI",A,,☆☆☆,
,,,CBA-GRJ150W,1GR,3.955,"5AT×2
(E･LTC)",2170～2230,7.0,7.9,293.8810126582278,8.7,Ｖ,"3W
AI",A,,☆☆☆,
,,,CBA-GRJ151W,1GR,3.955,"5AT×2
(E･LTC)",2180～2230,7.0,7.9,293.8810126582278,8.7,Ｖ,"3W
AI",A,,☆☆☆,
,,FJ Cruiser,CBA-GSJ15W,1GR,3.955,"5AT×2
(E･LTC)",1940～1970,5.0,8.0,290.2075,10.2,Ｖ,"3W
AI",A,,☆☆☆,
,,Century,DBA-GZG50,1GZ,4.996,"6AT
（E・LTC）",2070.0,5.0,7.6,305.48157894736835,9.4,"V
B","3W
AI",R,,☆☆☆☆,80.0
,,Land Cruiser,CBA-URJ202W,1UR,4.608,6AT(E・LTC),"2410～
2510",5・8,6.9,336.4724637681159,7.4,V,"EGR
3W
AI",A,,☆☆☆,93.0
,,,CBA-URJ202W,1UR,4.608,6AT(E・LTC),"2520～
2720",8.0,6.7,346.5164179104477,7.4,V,"EGR
3W
AI",A,,☆☆☆,90.0
,,,,,,,,,,,,,,,,,
,,"(Catatan)　*印の付いているNama Modelについては、　Daihatsu Motor Co., Ltd.が製造事業者である。",,,,,,,,,,,,,,,
,,(Catatan)　*2印の付いているNama Modelについては、　Fuji Heavy Industries Ltd.が製造事業者である。,,,,,,,,,,,,,,,
